Date (yyyymmddhhmm),CO2 (ppm)
200812171954,385.89
200812172010,386.02
200812172010,385.82
200812242002,386.41
200812242002,386.47
200812242015,386.52
200812242015,386.35
200901022018,386.63
200901022018,386.53
200901022028,386.6
200901022028,386.44
200901082014,386.93
200901082014,386.65
200901082023,386.57
200901082023,386.49
200901152015,387.4
200901152015,387.31
200901152037,387.41
200901152037,387.42
200901222012,387.45
200901222012,387.74
200901222018,387.47
200901222018,387.49
200901292018,388.53
200901292018,388.25
200901292023,388.28
200901292023,388.23
200902052023,387.4
200902052023,387.37
200902052109,387.42
200902052109,387.4
200902122003,387.1
200902122003,387.3
200902122031,387.35
200902122031,387.42
200902192018,387.45
200902192018,387.47
200902192025,387.35
200902192025,387.39
200902262018,388.76
200902262018,388.76
200902262028,388.71
200902262028,388.71
200903052025,388.93
200903052025,388.91
200903052035,388.88
200903052035,389.18
200903122009,390.79
200903122009,390.73
200903122024,390.62
200903122024,390.56
200903192008,388.14
200903192008,388.22
200903192025,388.2
200903192025,388.18
200903251932,388.93
200903251932,388.91
200903252309,388.82
200903252309,388.87
200904022014,389.79
200904022014,389.72
200904022022,389.76
200904022022,389.6
200904092012,389.81
200904092012,389.87
200904092020,389.73
200904092020,389.78
200904162020,389.29
200904162020,389.24
200904162026,389.26
200904162026,389.24
200904231956,388.69
200904231956,388.71
200904232020,388.76
200904232020,388.81
200904301958,390.61
200904301958,390.59
200904302024,390.85
200904302024,390.86
200905072004,389.73
200905072004,389.69
200905072021,389.75
200905072021,389.73
200905142019,390.5
200905142019,390.39
200905142023,390.32
200905142023,390.33
200905211958,390.82
200905211958,390.82
200905212018,390.9
200905212018,390.84
200905282018,389.96
200905282018,389.96
200905282024,390.04
200905282024,390.06
200906031952,391.06
200906031952,390.94
200906032011,390.69
200906032011,390.76
200906112025,390.58
200906112025,390.52
200906112047,390.55
200906112047,390.5
200906171957,389.14
200906171957,389.1
200906172013,389.07
200906172013,389.07
200906241957,389.29
200906241957,389.22
200906242011,388.46
200906242011,388.51
200907022002,388.07
200907022002,388.1
200907022021,387.95
200907022021,387.85
200907092020,388.9
200907092020,388.99
200907092027,389.24
200907092027,389.01
200907162012,387.34
200907162012,387.26
200907162018,386.95
200907162018,386.98
200907212006,388.03
200907212006,388
200907212015,388.03
200907212015,387.94
200907302000,387.32
200907302000,387.37
200907302026,386.94
200907302026,387.03
200908062001,386.91
200908062001,387
200908062025,386.74
200908062025,386.71
200908131957,386.35
200908131957,386.54
200908132023,386.41
200908132023,386.56
200908182006,385.18
200908182006,385.28
200908182024,385.19
200908182024,385.18
200908252002,385.45
200908252002,385.47
200908252023,385.24
200908252023,388.85
200909012004,385.54
200909012004,385.63
200909012023,385.15
200909012023,385.11
200909082012,384.83
200909082012,384.98
200909082033,384.67
200909082033,384.42
200909152001,384.41
200909152001,384.51
200909152039,384.27
200909152039,384.28
200909222005,384.45
200909222005,384.43
200909222025,384.42
200909222025,384.44
200909301958,384.58
200909301958,384.61
200909302012,384.87
200909302012,384.66
200910062003,384.26
200910062003,384.13
200910062030,384.26
200910062030,384.26
200910132005,385.45
200910132005,384.95
200910132025,384.71
200910132025,384.68
200910202002,384.89
200910202002,384.96
200910202031,384.78
200910202031,384.94
200910272006,385.33
200910272006,385.27
200910272025,385.32
200910272025,385.2
200911032000,385.25
200911032000,385.19
200911032027,385.2
200911032027,385.1
200911102002,385.7
200911102002,385.6
200911102014,385.5
200911102014,385.43
200911172015,387
200911172015,387.02
200911172032,386.77
200911172032,386.85
200911232002,386.93
200911232002,386.93
200911232016,386.93
200911232016,386.69
200912012010,387.21
200912012010,387.18
200912012028,387.16
200912012028,387.17
200912092020,387.06
200912092020,387.09
200912092026,387.02
200912092026,387.17
200912152001,387.04
200912152001,387.36
200912152027,387.11
200912152027,387.54
200912232009,389.24
200912232009,388.88
200912232027,388.89
200912232027,389.16
200912292006,387.95
200912292006,388.02
200912292019,387.96
200912292019,388.05
201001052006,388.4
201001052006,388.47
201001052031,388.46
201001052031,388.78
201001122006,388.34
201001122006,388.32
201001122018,388.34
201001122018,388.5
201001202018,388.74
201001202018,388.74
201001202040,388.85
201001202040,388.78
201001262007,388.42
201001262007,388.41
201001262024,388.43
201001262024,388.36
201002022006,391.56
201002022006,391.39
201002022025,392.39
201002022025,391.95
201002092005,391.67
201002092005,391.53
201002092025,391.02
201002092025,390.96
201002162012,389.2
201002162012,389.06
201002162032,388.97
201002162032,388.97
201002232002,389.37
201002232002,389.3
201002232019,389.37
201002232019,389.35
201003022014,391.84
201003022014,391.84
201003022030,392.26
201003022030,392.23
201003092006,403.33
201003092006,391.83
201003092006,391.64
201003092029,391.7
201003092029,391.7
201003162007,391.32
201003162007,391.32
201003162024,391.49
201003162024,391.38
201003232013,390.91
201003232013,390.89
201003232029,392.16
201003232029,391.45
201003302012,390.57
201003302012,390.61
201003302037,390.74
201003302037,390.65
201004071955,392.4
201004071955,392.43
201004072018,392.66
201004072018,392.65
201004131959,392.47
201004131959,392.41
201004132019,392.9
201004132019,392.82
201004202014,394.08
201004202014,394
201004202030,394.66
201004202030,394.17
201004281940,393.17
201004281940,393.24
201004281958,393.21
201004281958,393.22
201005042019,393.13
201005042019,393.26
201005042040,393
201005042040,392.99
201005112007,392.91
201005112007,392.94
201005112025,393.21
201005112025,392.96
201005182002,393.35
201005182002,393.33
201005182024,393.36
201005182024,393.37
201005262022,393.97
201005262022,393.88
201005262212,393.59
201005262212,393.54
201006012022,393.99
201006012022,394
201006012043,394.23
201006082018,393.64
201006082018,393.09
201006082039,393.18
201006082039,393.14
201006152019,392.05
201006152019,392.2
201006152038,392.43
201006152038,392.04
201006222015,392.1
201006222015,392.16
201006222040,392.29
201006222040,392.35
201006292016,391.36
201006292016,391.18
201006292053,391.39
201006292053,391.36
201007062015,390.92
201007062015,391.06
201007062038,391.03
201007062038,391.01
201007132015,389.86
201007132015,389.9
201007132038,390.03
201007132038,389.94
201007202014,390.14
201007202014,389.98
201007202033,390.07
201007202033,390.03
201007272014,390.03
201007272014,390.07
201007272041,390.14
201007272041,390.16
201008032012,388.99
201008032012,389.19
201008032036,388.97
201008032036,389.03
201008102013,389.3
201008102013,389.21
201008102035,389.24
201008102035,388.98
201008172004,387.76
201008172004,387.69
201008172034,387.99
201008172034,388.09
201008242010,387.14
201008242010,387.22
201008242042,387.3
201008242042,387.26
201008312002,386.91
201008312002,386.97
201008312035,387.06
201008312035,386.87
201009072004,385.74
201009072004,385.88
201009072036,385.56
201009072036,385.6
201009142005,387.18
201009142005,387.1
201009142031,387.19
201009142031,387.29
201009212014,386.72
201009212014,386.56
201009212038,386.51
201009212038,386.54
201009282012,387.01
201009282012,386.98
201009282045,387.08
201009282045,387.05
201010052014,387.01
201010052014,387.04
201010052035,387.11
201010052035,387.04
201010122015,387.09
201010122015,387.17
201010122040,386.87
201010122040,386.87
201010192013,387.37
201010192013,387.42
201010192039,387.5
201010192039,387.48
201010262012,387.88
201010262012,387.81
201010262039,388.06
201010262039,388.08
201011022013,388.02
201011022013,388.08
201011022034,388.16
201011022034,388.19
201011092011,388.4
201011092011,388.6
201011092039,388.85
201011092039,388.75
201011162015,388.78
201011162015,389.45
201011162039,388.69
201011162039,388.69
201011232014,389.24
201011232014,389.24
201011232038,389.4
201011232038,389.66
201011302013,390.02
201011302013,390.01
201011302042,389.98
201011302042,389.95
201012072006,389.91
201012072006,390.04
201012072036,390.02
201012072036,389.9
201012142015,389.53
201012142015,389.54
201012142040,389.53
201012142040,389.58
201012212004,390.69
201012212004,390.67
201012212032,390.6
201012212032,390.54
201012282020,389.76
201012282020,389.77
201012282058,389.96
201012282058,389.93
201101042014,391.91
201101042014,391.93
201101042045,392.08
201101042045,392.01
201101112011,391.4
201101112011,391.34
201101112036,391.39
201101112036,391.35
201101182014,393.11
201101182014,393.05
201101182045,393.34
201101182045,393.28
201101252013,391.2
201101252013,391.16
201101252036,391.41
201101252036,391.57
201102012014,392.79
201102012014,392.67
201102012043,392.86
201102012043,392.97
201102082017,392.16
201102082017,392.2
201102082049,392.05
201102082049,392.16
201102152015,392.03
201102152015,392.01
201102152056,391.78
201102152056,391.71
201102222017,392.09
201102222017,392.12
201102222045,392.1
201102222045,391.96
201103012013,392.86
201103012013,392.89
201103012048,392.74
201103012048,392.75
201103052010,393.26
201103052010,393.29
201103052046,393.8
201103052046,393.81
201103092012,391.82
201103092012,391.84
201103092035,391.55
201103092035,391.55
201103152005,392.22
201103152005,392.44
201103152040,392.5
201103152040,392.4
201103222010,392.21
201103222010,392.16
201103222046,392.23
201103222046,392.17
201103292013,394.46
201103292013,394.33
201103292038,394.38
201103292038,394.36
201104122013,393.66
201104122040,393.75
201104122040,393.98
201104192004,393.12
201104192004,393.14
201104192039,393.41
201104192039,393.06
201104262014,395.39
201104262014,395.39
201104262049,394.91
201104262049,394.93
201105032016,393.62
201105032016,393.57
201105032032,393.91
201105032032,393.69
201105102015,392.66
201105102015,392.63
201105102040,393
201105102040,392.75
201105172003,395.4
201105172003,395.3
201105172032,395.87
201105172032,395.64
201105242050,395.42
201105242050,395.42
201105242058,395.4
201105242058,395.31
201105312019,394.34
201105312019,394.31
201105312054,394.73
201105312054,394.44
201106072001,394.43
201106072001,394.97
201106072047,394.49
201106072047,395.02
201106142001,394.02
201106142001,394.02
201106142036,393.78
201106142036,393.8
201106212016,394.16
201106212016,393.61
201106212043,393.47
201106212043,393.56
201106282005,392.68
201106282005,392.66
201106282029,392.57
201106282029,392.59
201107052003,393.35
201107052003,393.31
201107052026,393.44
201107121947,393.25
201107121947,393.23
201107122010,393.59
201107122010,393.47
201107192009,391.83
201107192009,391.82
201107192038,392.19
201107192038,392.05
201107262003,392.51
201107262003,392.71
201107262006,392.41
201107262006,392.39
201108022010,391.65
201108022010,392.21
201108022018,391.45
201108022018,391.48
201108092008,390.99
201108092008,391.03
201108092015,390.83
201108092015,390.61
201108172012,390.23
201108172012,390.42
201108172045,390.29
201108172045,390.27
201108232015,389.54
201108232015,389.39
201108232033,389.57
201108232033,389.95
201108302013,388.69
201108302013,388.75
201108302014,388.49
201108302014,388.56
201109061941,387.72
201109061941,387.81
201109062003,387.17
201109062003,387.25
201109132005,388.63
201109132005,388.63
201109132009,388.74
201109132009,388.62
201109192003,389.66
201109192003,389.52
201109192008,389.55
201109192008,389.5
201109272005,388.87
201109272005,389.13
201109272015,388.83
201109272015,388.81
201110042002,389.4
201110042002,389.37
201110042006,389.48
201110042006,389.48
201110112004,389.35
201110112004,389.08
201110112006,389.01
201110112006,388.98
201110181959,389.13
201110181959,389.37
201110182004,389.02
201110182004,389.52
201110252004,389.5
201110252004,389.59
201110252016,389.48
201110252016,389.42
201111012001,390.06
201111012001,390.11
201111012008,389.88
201111012008,389.83
201111082008,390.1
201111082008,390.2
201111082013,390.25
201111082013,390.07
201111152015,390.68
201111152015,390.54
201111152029,390.6
201111152029,390.57
201111222005,390.78
201111222005,391.01
201111222012,391
201111222012,390.85
201111292004,391.47
201111292006,391.42
201111292006,391.24
201112062006,391.66
201112062006,391.43
201112062009,391.77
201112062009,391.58
201112131955,392.08
201112131955,391.98
201112132006,392
201112132006,392.02
201112202008,392.51
201112202008,392.46
201112202013,392.6
201112202013,392.49
201112272006,392.71
201112272006,392.75
201112272011,392.64
201112272011,392.63
201201032007,393.08
201201032007,393.07
201201032013,392.87
201201032013,392.94
201201102010,394.18
201201102010,394.38
201201102014,394.21
201201102014,394.45
201201172007,392.64
201201172007,393.13
201201172011,392.51
201201172011,392.57
201201242004,393.71
201201242004,394.06
201201242009,393.48
201201242009,393.42
201201312006,393.04
201201312006,392.76
201201312011,392.65
201201312011,392.59
201202072009,391.95
201202072009,392.06
201202072040,392.28
201202072040,392.13
201202142000,393.7
201202142000,393.53
201202142031,393.57
201202142031,393.58
201202232006,394.9
201202232006,394.88
201202232015,394.55
201202232015,394.58
201202282008,393.89
201202282008,393.9
201202282012,393.8
201202282012,393.85
201203062003,393.45
201203062003,393.45
201203062006,393.88
201203062006,393.37
201203132009,394.4
201203132014,393.94
201203132014,393.9
201203202003,394.86
201203202003,394.72
201203202010,394.78
201203202010,394.85
201203272009,396.39
201203272009,396.23
201203272013,396.12
201203272013,396.11
201204032010,395.12
201204032010,395.16
201204032055,395.38
201204032055,395.18
201204102005,397.2
201204102005,397.43
201204102009,397.29
201204102009,397.29
201204172003,396.58
201204172003,396.63
201204172009,396.38
201204172009,515.62
201204172009,396.63
201204242008,397.48
201204242008,397.15
201204242014,397.2
201204242014,397.18
201205012005,397.49
201205012005,397.54
201205012029,397.67
201205012029,397.96
201205082004,397.82
201205082004,397.82
201205082006,399.75
201205082006,398.01
201205142015,398.1
201205142015,397.74
201205142018,397.75
201205142018,398.14
201205222014,396.24
201205222014,396.17
201205222030,396.09
201205222030,396.03
201205292003,396.38
201205292003,396.34
201205292007,396.33
201205292007,396.26
201206052003,396.1
201206052003,397
201206052007,395.8
201206052007,395.8
201206122003,396.8
201206122003,396.67
201206122006,396.48
201206122006,396.52
201206191959,396.49
201206191959,396.62
201206192007,396.46
201206192007,396.41
201206262002,396.06
201206262002,395.95
201206262006,396.1
201206262006,395.87
201207032005,394.51
201207032005,394.44
201207032010,394.28
201207032010,394.36
201207101906,395.67
201207101906,395.4
201207101910,395.02
201207101910,394.97
201207171903,394.56
201207171903,394.37
201207171910,394.05
201207171910,394.15
201207242003,393.6
201207242003,393.7
201207242007,393.22
201207242007,393.19
201207311906,392.93
201207311906,393.01
201207311908,392.94
201207311908,392.88
201208072001,393.61
201208072001,393.09
201208072007,393.17
201208072007,393.17
201208141955,393.15
201208141955,393.1
201208142036,393.09
201208142036,393.08
201208212005,390.74
201208212005,391.05
201208212010,390.7
201208302000,392.06
201208302000,391.99
201208302003,391.7
201208302003,391.74
201209042007,391.73
201209042007,391.66
201209042013,391.55
201209042013,391.48
201209112017,391.4
201209112017,419.82
201209112053,391.17
201209112053,391.12
201209182011,391.06
201209182011,391.23
201209182013,390.94
201209182013,390.97
201209252000,390.97
201209252000,391.01
201209252006,391.08
201209252006,391.02
201210021959,390.98
201210021959,390.93
201210022007,390.94
201210022007,390.86
201210092000,390.66
201210092000,390.62
201210092017,390.83
201210092017,390.81
201210161932,391.13
201210161932,391.08
201210162006,390.91
201210162006,390.84
201210231924,391.49
201210231924,391.47
201210232000,391.36
201210232000,391.38
201210301919,391.82
201210301919,391.81
201210301942,391.75
201210301942,391.72
201211061932,392.15
201211061932,392.12
201211062002,392.06
201211062002,391.99
201211132006,393.01
201211132006,393.04
201211132011,393.25
201211132011,393.2
201211200942,393.63
201211200942,393.65
201211202009,393.49
201211202009,393.5
201211271937,395.29
201211271937,395.1
201211272005,395.18
201211272005,395.16
201212042002,393.48
201212042002,393.55
201212042011,393.45
201212042011,393.44
201212112007,394.51
201212112007,394.56
201212112011,394.45
201212112011,394.49
201212182011,395.2
201212182011,395.57
201212182048,395.59
201212182048,395.47
201212271939,395.18
201212271939,395.14
201212272010,395.13
201212272010,395.08
201301032005,395.19
201301032005,395.2
201301032043,395.14
201301032043,395.18
201301082006,395.47
201301082006,395.52
201301082009,395.39
201301082009,395.45
201301152007,395.87
201301152007,395.91
201301152041,395.79
201301152041,395.95
201301222008,395.39
201301222008,395.43
201301222034,395.59
201301222034,395.57
201301291938,396.62
201301291938,396.62
201301292008,396.65
201301292008,396.59
201302052004,397.72
201302052004,397.62
201302052027,397.56
201302052027,398.02
201302122004,395.93
201302122004,395.95
201302122034,396.02
201302122034,396.02
201302192006,397.25
201302192006,398.05
201302192040,397.48
201302192040,397.47
201302262010,396.33
201302262010,396.37
201302262044,396.4
201302262044,396.41
201303051945,398.59
201303051945,398.52
201303052007,398.93
201303052007,398.71
201303122002,396.99
201303122002,397.03
201303122019,396.94
201303122019,396.92
201303192007,398.69
201303192007,398.72
201303192029,398.52
201303192029,398.36
201303262012,397.97
201303262012,397.91
201303262031,397.91
201303262031,398.26
201304021940,400.01
201304021940,398.98
201304022004,399.48
201304022004,399.5
201304091938,398.64
201304091938,398.7
201304092010,398.58
201304092010,398.74
201304152003,397.99
201304152003,398.18
201304152028,397.84
201304152028,397.83
201304232008,398.77
201304232008,398.92
201304232029,398.75
201304232029,398.79
201304301902,399.7
201304301902,399.6
201304301929,399.71
201304301929,399.81
201305072001,399.85
201305072001,399.91
201305072023,400.12
201305072023,400.15
201305142011,399.88
201305142011,399.77
201305142033,400.16
201305142033,400
201305212008,400.41
201305212008,400.58
201305212031,400.44
201305212031,400.31
201305282003,400.59
201305282003,400.88
201305282032,400.77
201305282032,400.8
201306042009,399.27
201306042009,399.29
201306042036,399.62
201306042036,399.95
201306112006,398.52
201306112006,398.31
201306112035,398.6
201306112035,398.84
201306182005,398.93
201306182005,398.89
201306182028,398.93
201306182028,398.83
201306252003,399.68
201306252003,399.52
201306252026,398.84
201306252026,399.23
201307022010,398.43
201307022010,398.43
201307022035,398.29
201307022035,398.85
201307092008,398.4
201307092008,398.58
201307092052,398.38
201307092052,398.48
201307162007,397.41
201307162007,397.42
201307162044,397.81
201307162044,397.99
201307231944,397.11
201307231944,397.06
201307232004,396.93
201307232004,396.96
201307301943,396.85
201307301943,397.05
201307302017,396.53
201307302017,396.65
201308062012,394.49
201308062012,394.49
201308062039,394.77
201308062039,394.75
201308131944,396.05
201308131944,395.65
201308132102,395.39
201308132102,395.43
201308202003,394.86
201308202003,394.82
201308202032,394.33
201308202032,394.31
201308272006,395.43
201308272006,395.07
201308272033,394.92
201308272033,394.97
201309032004,394.77
201309032004,395.09
201309032034,394.85
201309032034,394.67
201309101936,394.58
201309101936,394.11
201309102006,393.77
201309102006,394.22
201309172007,393.26
201309172007,393.53
201309172030,393.35
201309172030,393.22
201309242005,393.23
201309242005,393.28
201309242040,393.18
201309242040,393.63
201310032001,393.71
201310032001,393.63
201310032032,393.94
201310032032,393.79
201310082015,393.67
201310082015,393.61
201310082047,395.01
201310082047,393.94
201310152008,393.99
201310152008,393.99
201310152039,394.06
201310152039,394.02
201310222004,394.19
201310222004,394.19
201310222026,394.19
201310222026,394.18
201310292005,394.75
201310292005,394.64
201310292036,394.74
201310292036,394.64
201311052007,394.77
201311052007,394.74
201311052038,394.85
201311052038,394.84
201311122001,396.16
201311122001,396.32
201311122030,396.12
201311122030,396.18
201311192004,395.04
201311192004,394.87
201311192026,394.82
201311192026,394.74
201311262003,396.44
201311262003,396.5
201311262028,397.14
201311262028,396.61
201312032002,396.47
201312032002,396.61
201312032024,396.32
201312032024,396.51
201312101959,396.22
201312101959,401.03
201312102021,396.29
201312102021,396.79
201312172005,399.3
201312172005,399.15
201312172027,398.91
201312172027,398.9
201312242002,397.43
201312242002,397.41
201312242024,397.42
201312242024,397.37
201312312011,397.9
201312312011,397.88
201312312041,397.91
201312312041,397.83
201401072001,397.62
201401072001,397.65
201401072032,397.77
201401072032,397.79
201401142004,397.61
201401142004,397.59
201401142020,397.62
201401142020,397.57
201401212002,398.53
201401212002,398.44
201401212024,398.34
201401212024,398.38
201401282008,399.6
201401282008,399.57
201401302039,398.37
201401302039,398.31
201402042004,398.27
201402042004,398.25
201402042028,398.39
201402042028,398.37
201402112004,397.88
201402112004,397.85
201402112030,397.91
201402112030,397.96
201402182003,398.99
201402182003,399.09
201402182032,399.83
201402182032,398.72
201402251919,398.08
201402251919,397.85
201402252001,397.74
201402252001,397.81
201403062040,399.29
201403062040,399.19
201403062214,399.2
201403062214,399.21
201403111914,399.68
201403111914,399.73
201403111950,399.84
201403111950,399.71
201403182008,401.42
201403182008,401.42
201403182121,401.52
201403182121,401.55
201403251912,400.21
201403251912,400.23
201403251942,399.99
201403251942,400.05
201404022010,400.88
201404022010,400.88
201404022102,400.85
201404022102,400.91
201404082005,402.18
201404082005,402.23
201404082034,402.38
201404082034,402.61
201404152002,402.02
201404152002,402.01
201404152024,402.02
201404152024,401.95
201404222004,401.48
201404222004,401.48
201404222027,401.52
201404222027,401.72
201404282003,402.68
201404282003,402.31
201404282032,402.29
201404282032,402.22
201405061908,402.88
201405061908,402.95
201405061932,403.22
201405061932,403.32
201405131907,401.97
201405131907,401.97
201405131949,401.9
201405131949,401.96
201405202003,402.32
201405202003,402.48
201405202036,402.3
201405202036,402.33
201405271939,401.98
201405271939,401.94
201405272005,402.48
201405272005,401.73
201406031936,402.3
201406031936,402.28
201406032008,402.08
201406032008,402.04
201406101933,402.24
201406101933,402.31
201406102009,402.28
201406102009,402.23
201406171916,401.73
201406171916,401.75
201406172003,401.43
201406172003,401.45
201406242019,401.17
201406242019,401.2
201406242037,401.33
201406242037,401.24
201407012002,400.53
201407012002,400.53
201407012025,400.65
201407012025,400.68
201407081940,399.76
201407081940,399.79
201407082001,399.79
201407082001,399.82
201407152002,399.05
201407152002,399.14
201407152045,398.96
201407152045,399
201407222001,398.25
201407222001,398.23
201407222026,398.18
201407222026,398.24
201407292002,397.46
201407292002,397.49
201407292026,397.37
201407292026,397.45
201408052003,397.96
201408052003,397.97
201408052030,398.16
201408052030,398.17
201408122002,397.29
201408122032,397.37
201408122032,397.34
201408192005,396.72
201408192005,396.65
201408192040,396.31
201408192040,396.24
201408262008,395.72
201408262008,395.67
201408262033,395.7
201408262033,395.56
201409021945,396.11
201409021945,396
201409022000,395.91
201409022000,395.98
201409092002,395.88
201409092002,395.71
201409092028,395.56
201409092028,395.56
201409161931,395
201409161931,395.02
201409162003,395.02
201409162003,395.05
201409232004,396.27
201409232004,396.17
201409232029,396.03
201409232029,396.1
201409302008,395.38
201409302008,395.25
201409302032,395.41
201409302032,395.41
201410072005,395.34
201410072005,395.25
201410072028,394.75
201410072028,394.79
201410141949,395.88
201410141949,395.91
201410142011,395.83
201410142011,395.81
201410212009,395.95
201410212009,395.95
201410212042,395.97
201410212042,396.05
201410281932,399.85
201410281932,399.82
201410282005,399.72
201410282005,399.75
201411041906,396.66
201411041906,396.62
201411041936,396.81
201411041936,396.76
201411121933,398.39
201411121933,398.39
201411122007,398.52
201411122007,398.47
201411181920,397.97
201411181920,398.09
201411182027,398.06
201411182027,398
201411252006,398.13
201411252006,397.85
201411252042,396.63
201411252042,396.82
201412021945,399.24
201412021945,399.38
201412022011,398.98
201412022011,398.87
201412091944,399.13
201412091944,399.25
201412092009,399.56
201412092009,399.25
201412142009,398.61
201412142009,398.54
201412142057,398.52
201412142057,398.58
201412232004,399.9
201412232004,399.91
201412232028,399.97
201412232028,399.97
201412312010,400.83
201412312010,400.77
201412312032,400.73
201412312032,400.73
201501061904,399.94
201501061904,399.89
201501061939,399.87
201501061939,399.9
201501131941,401.17
201501131941,401.07
201501132005,401.05
201501132005,401.03
201501201942,399.67
201501201942,399.61
201501202008,399.59
201501202008,399.59
201501271939,400.37
201501271939,400.32
201501272013,400.31
201501272013,400.31
201502031936,400.58
201502031936,400.49
201502032004,400.42
201502032004,400.44
201502101917,399.86
201502101917,399.94
201502101953,399.83
201502101953,399.85
201502171945,400.36
201502171945,400.23
201502172008,400.3
201502172008,400.33
201502242005,402.3
201502242005,402.43
201502242042,401.96
201502242042,401.74
201503032013,401.5
201503032013,401.49
201503032034,401.5
201503032034,401.39
201503102006,404.26
201503102006,404.25
201503102033,404.27
201503102033,404.26
201503172006,401.21
201503172006,401.26
201503172032,401.76
201503172032,401.69
201503242012,401.57
201503242012,401.58
201503242045,401.76
201503242045,401.77
201503312006,402.85
201503312006,402.93
201503312030,402.33
201503312030,402.39
201504071943,404.33
201504071943,404.31
201504072007,404.3
201504072007,404.19
201504142005,405.19
201504142005,405.17
201504142058,405.35
201504142058,405.32
201504211920,403.38
201504211920,403.41
201504211947,403.69
201504211947,403.41
201504281944,404.66
201504281944,404.83
201504282010,404.44
201504282010,404.48
201505051938,404.77
201505051938,404.76
201505052118,404.36
201505052118,404.25
201505121946,404.69
201505121946,404.61
201505122013,404.47
201505122013,404.48
201505191932,404.42
201505191932,404.36
201505192004,404.47
201505192004,404.36
201505262005,403.41
201505262005,403.44
201505262029,403.5
201505262029,403.46
201506021934,404.05
201506021934,404.1
201506022019,404.12
201506022019,403.98
201506091943,403.88
201506091943,403.97
201506092010,404.65
201506092010,403.7
201506162007,402.03
201506162007,402.11
201506162037,402.07
201506162037,402.01
201506231932,402.68
201506231932,402.67
201506232004,402.79
201506232004,402.72
201506301936,402.23
201506301936,402.21
201506302006,402.27
201506302006,402.29
201507072040,401.44
201507072040,401.49
201507072112,401.18
201507072112,401.26
201507142005,402.29
201507142005,402.27
201507142028,402.4
201507142028,402.34
201507212007,397.76
201507212007,397.94
201507212038,397.52
201507212038,397.36
201507282011,399.83
201507282011,399.82
201507282042,399.81
201507282042,399.94
201508041947,398.21
201508041947,398.33
201508042012,398.29
201508042012,398.31
201508132014,399.42
201508132014,399.4
201508132045,399.23
201508132045,399.12
201508182017,399.47
201508182017,399.67
201508182056,399.88
201508182056,399.58
201508252009,399.49
201508252009,399.43
201508252052,398.65
201508252052,398.67
201509021905,399.04
201509021905,399
201509021934,399.07
201509021934,399.08
201509081844,397.86
201509081844,397.6
201509081911,397.73
201509081911,397.64
201509152011,397.56
201509152011,397.46
201509152046,396.86
201509152046,396.84
201509221949,397.27
201509221949,397.23
201509222009,397.34
201509222009,397.33
201509292007,397.59
201509292007,397.46
201509292033,397.48
201509292033,397.39
201510062005,398.36
201510062005,398.18
201510062027,397.97
201510062027,397.96
201510132010,398.12
201510132010,398.03
201510132032,398.27
201510132032,398.28
201510202009,398.93
201510202009,398.92
201510202037,399.01
201510202037,398.9
201510271943,399.46
201510271943,399.41
201510272008,399.21
201510272008,399.33
201511032008,399.1
201511032008,399.17
201511032047,399.14
201511032047,399.19
201511102003,399.78
201511102003,399.76
201511102030,399.71
201511102030,399.83
201511172005,400.63
201511172005,400.59
201511172043,400.72
201511172043,400.68
201511242006,400.73
201511242006,400.78
201511242229,400.79
201511242229,400.89
201512012003,400.62
201512012003,400.62
201512012031,400.68
201512012031,400.66
201512082005,401.43
201512082005,401.25
201512082034,402.64
201512082034,400.97
201512152006,402.95
201512152006,402.9
201512152031,402.89
201512152031,402.91
201512221918,402.16
201512221918,402.2
201512221941,402.35
201512221941,402.34
201512291915,401.53
201512291915,401.79
201512291946,401.93
201512291946,401.88
201601052006,402.35
201601052006,402.37
201601052033,402.34
201601052033,402.42
201601122016,402.27
201601122016,402.22
201601122043,402.38
201601122043,415.45
201601191925,402.67
201601191925,402.63
201601192001,402.64
201601192001,402.63
201601262012,404.11
201601262012,404.06
201601262049,404.1
201601262049,404.15
201602022005,403.25
201602022005,403.02
201602022041,403.52
201602022041,403.68
201602091948,404.96
201602091948,404.94
201602092011,404.91
201602092011,405.07
201602162008,403.33
201602162008,403.34
201602162051,403.31
201602162051,403.24
201602232012,404.48
201602232012,404.49
201602232049,404.83
201602232049,404.65
201603011927,404.47
201603011927,404.52
201603012000,404.39
201603012000,405.08
201603082004,403.46
201603082004,403.56
201603082025,403.71
201603082025,403.75
201603152001,405.38
201603152001,405.42
201603152023,405.44
201603152023,405.42
201603242008,406.3
201603242008,406.21
201603242050,405.95
201603242050,405.85
201603292006,406.68
201603292006,406.63
201603292023,406.87
201603292023,406.66
201604052004,406.91
201604052004,406.89
201604052049,406.6
201604052049,406.63
201604122007,408.72
201604122007,408.63
201604122039,408.51
201604122039,408.73
201604191927,407.35
201604191927,407.36
201604192003,407.75
201604192003,407.82
201604262005,407.6
201604262005,407.65
201604262032,407.48
201604262032,407.48
201605032004,408.14
201605032004,408.27
201605032030,408.31
201605032030,408.49
201605102010,408.54
201605102010,408.66
201605102032,408.48
201605102032,408.49
201605172001,407.35
201605172001,407.24
201605172027,407.27
201605172027,407.31
201605242010,408.34
201605242010,408.22
201605242038,408.29
201605242038,408.24
201605311941,407.25
201605311941,407.29
201605312003,407.1
201605312003,407.22
201606072008,407.7
201606072008,407.65
